ano,Apelido,AtletaID,ClubeID,Posicao,Pontos
2017,Bruno Alves,73620,São Paulo,zag,2.7250000000000005
2017,Bruno Bispo,91359,Vitória,zag,3.4
2017,Bruno Brígido,77556,Coritiba,gol,-2.0
2017,Bruno Cortez,72079,Grêmio,lat,4.220000000000001
2017,Bruno Grassi,71818,Grêmio,gol,4.0
2017,Bruno Guimarães,98352,Atlético-PR,mei,-1.9
2017,Bruno Henrique,70944,Palmeiras,mei,3.8133333333333326
2017,Bruno Henrique,90285,Santos,ata,6.016
2017,Bruno Pacheco,90061,Atlético-GO,lat,3.1076923076923078
2017,Bruno Paulista,88933,Vasco,mei,1.218181818181818
2017,Bruno Rodrigo,51705,Grêmio,zag,3.5714285714285716
2017,Bruno Silva,68698,Botafogo,mei,3.9066666666666676
2017,Bruno Xavier,95288,Sport,mei,-1.1
2017,Bryan,78632,Cruzeiro,lat,1.9666666666666675
2017,Buffarini,87350,São Paulo,lat,1.9666666666666666
2017,Caio César,86974,Avaí,mei,2.7
2017,Caio Monteiro,93789,Vasco,ata,2.3833333333333333
2017,Caju,89342,Santos,lat,2.4
2017,Camacho,68770,Corinthians,mei,0.8869565217391302
2017,Camilo,62009,Botafogo,mei,0.04999999999999996
2017,Canteros,73918,Chapecoense,mei,2.8076923076923075
2017,Capa,86874,Avaí,lat,4.230769230769231
2017,Capixaba,94894,Atlético-MG,ata,0.4
2017,Carlinhos,96831,Corinthians,ata,0.7
2017,Carlos Alberto,37652,Atlético-PR,mei,0.45
2017,Carlos Eduardo,50369,Vitória,mei,0.6454545454545454
2017,Cascardo,90587,Atlético-PR,lat,2.88
2017,Cazares,81682,Atlético-MG,mei,2.4846153846153842
2017,Caíque,92207,Vitória,gol,2.422222222222222
2017,Caíque França,91808,Corinthians,gol,1.5
2017,Caíque Sá,87437,Vitória,lat,2.288888888888889
2017,Claudinho,92630,Ponte Preta,ata,0.47777777777777775
2017,Clayson,83817,Corinthians,ata,2.6285714285714277
2017,Clayton,81770,Atlético-MG,ata,0.18333333333333326
2017,Clayton,81770,Corinthians,ata,4.8
2017,Cleiton,93882,Atlético-MG,gol,1.4500000000000002
2017,Cleiton Xavier,38530,Vitória,mei,1.8142857142857143
2017,Cléber Reis,72376,Coritiba,zag,3.4857142857142853
2017,Cléber Reis,72376,Santos,zag,4.5
2017,Conca,50348,Flamengo,mei,-0.95
2017,Conrado,99625,Grêmio,mei,3.4199999999999995
2017,Copete,77959,Santos,ata,3.014814814814814
2017,Cristian,37608,Grêmio,mei,1.92
2017,Cueva,82411,São Paulo,mei,4.444
2017,Cuéllar,71709,Flamengo,mei,5.345454545454545
2017,Cássio,42234,Corinthians,gol,4.434782608695653
2017,César,78086,Flamengo,gol,3.4
2017,Cícero,37688,São Paulo,mei,-1.1375
2017,Daniel,85629,Coritiba,mei,0.8333333333333334
2017,Daniel Guedes ,88225,Santos,lat,2.673333333333334
2017,Danilinho,38617,Vitória,ata,2.9
2017,Danilo,38067,Corinthians,mei,0.2
2017,Danilo Barcelos,84382,Atlético-MG,mei,-0.2
2017,Danilo Barcelos,84382,Ponte Preta,mei,3.0578947368421048
2017,David,90309,Vitória,ata,3.3000000000000003
2017,David Braz,50317,Santos,zag,4.242307692307692
2017,Deivid,69018,Atlético-PR,mei,0.48
2017,Denilson,84718,São Paulo,ata,2.42
2017,Deyverson,92708,Palmeiras,ata,4.14736842105263
2017,Diego,38909,Flamengo,mei,5.218518518518518
2017,Diego Alves,38509,Flamengo,gol,3.5157894736842104
2017,Diego Cavalieri,38431,Fluminense,gol,2.1699999999999995
2017,Diego Renan,68725,Chapecoense,lat,1.7
2017,Diego Rosa,71927,Atlético-GO,mei,3.725
2017,Diego Souza,68911,Sport,mei,4.0280000000000005
2017,Diego Tavares,83869,Avaí,lat,2.52
2017,Digão,68886,Cruzeiro,zag,1.98
2017,Diogo Barbosa,70916,Cruzeiro,lat,4.470370370370369
2017,Dionathã,99834,Grêmio,ata,2.6999999999999997
2017,Dodô,84927,Chapecoense,mei,1.9
2017,Dodô,94985,Coritiba,lat,1.9312499999999995
2017,Douglas,63128,Chapecoense,zag,3.0090909090909093
2017,Douglas,63128,São Paulo,zag,0.9
2017,Douglas,92497,Fluminense,mei,4.058333333333334
2017,Douglas,95876,Vasco,mei,4.25
2017,Douglas,99824,Bahia,ata,0.7
2017,Douglas Coutinho ,82469,Atlético-PR,ata,2.2904761904761908
2017,Douglas Friedrich,78584,Avaí,gol,6.391999999999999
2017,Douglas Grolli,78407,Chapecoense,zag,1.0833333333333333
2017,Dudu,68920,Palmeiras,ata,5.636
2017,Dudu Cearense,38928,Botafogo,mei,0.9923076923076924
2017,Durval,38100,Sport,zag,3.0619047619047626
2017,Eder Luis,38508,Vasco,ata,0.9333333333333335
2017,Ederson,70173,Flamengo,mei,-0.6
2017,Edigar Junio,74271,Bahia,ata,5.217391304347827
2017,Edimar,62024,São Paulo,lat,2.516666666666667
2017,Edinho,37792,Coritiba,mei,-0.042857142857142864
2017,Edson,80370,Bahia,mei,4.699999999999999
2017,Edu Dracena,37657,Palmeiras,zag,2.9791666666666674
2017,Eduardo,50645,Bahia,lat,3.275000000000001
2017,Eduardo,69036,Atlético-GO,lat,-0.30000000000000004
2017,Eduardo Bauermann,86970,Atlético-GO,zag,1.5363636363636366
2017,Eduardo Henrique,78994,Atlético-PR,mei,3.191666666666667
2017,Eduardo da Silva,72893,Atlético-PR,ata,0.9333333333333332
2017,Edílson,38523,Grêmio,lat,3.165
2017,Egídio,42145,Palmeiras,lat,5.471428571428571
2017,Elder Santana,84925,Atlético-MG,ata,1.95
2017,Elias,54395,Atlético-MG,mei,2.4714285714285715
2017,Elicarlos,50313,Chapecoense,mei,1.966666666666667
2017,Elton,71719,Ponte Preta,mei,0.9541666666666666
2017,Emanuel,100840,Grêmio,zag,-0.1
2017,Emerson,96870,Ponte Preta,lat,-0.8
2017,Emerson Barbosa,100800,Santos,lat,-2.8
2017,Emerson Santos,86972,Botafogo,zag,2.825
2017,Emerson Sheik,68744,Ponte Preta,ata,2.2285714285714286
2017,Emerson Silva,51299,Botafogo,zag,4.78
2017,Erazo,81223,Atlético-MG,zag,0.15000000000000013
2017,Ericson,100839,Grêmio,zag,-0.8
2017,Erik,84848,Palmeiras,ata,1.885714285714286
2017,Escudero,72745,Vasco,mei,0.38571428571428573
2017,Evander,93788,Vasco,mei,3.0599999999999996
2017,Evandro,91001,Sport,lat,1.3
2017,Everaldo,78117,Atlético-GO,ata,5.24
2017,Everson,91929,Bahia,zag,0.8
2017,Everton,50301,Flamengo,mei,3.854166666666666
2017,Everton,86757,Grêmio,ata,4.789655172413793
2017,Everton Felipe,86519,Sport,mei,1.6352941176470586
2017,Everton Heleno,68749,Atlético-GO,mei,-0.03333333333333335
2017,Ezequiel,99915,Botafogo,mei,3.7
2017,Ezequiel ,80318,Cruzeiro,lat,2.766666666666666
2017,Fabiano,79887,Palmeiras,lat,0.35
2017,Fabián Noguera,95837,Santos,zag,4.0
2017,Fabrício,49674,Atlético-PR,lat,3.38
2017,Fabrício,95539,Sport,mei,0.05
2017,Fabrício Bruno,90768,Chapecoense,zag,2.9500000000000006
2017,Fagner,42500,Corinthians,lat,4.882142857142857
2017,Fagner Alemão,83522,Avaí,lat,4.12
2017,Feijão,84313,Bahia,mei,-0.6333333333333333
2017,Felipe,100843,Grêmio,lat,2.6
2017,Felipe Garcia,42330,Atlético-GO,gol,1.4615384615384615
2017,Felipe Gedoz ,87864,Atlético-PR,mei,2.913333333333333
2017,Felipe Melo,38545,Palmeiras,mei,2.3
2017,Felipe Santana,42140,Atlético-MG,zag,4.0777777777777775
2017,Felipe Saraiva,99616,Ponte Preta,mei,1.5555555555555554
2017,Felipe Vizeu,94138,Flamengo,ata,2.5352941176470587
2017,Fellipe Bastos,70116,Corinthians,mei,0.09999999999999994
2017,Fernandes,90399,Botafogo,mei,-0.48
2017,Fernandinho,68758,Grêmio,ata,4.407407407407408
2017,Fernandinho,72150,Ponte Preta,lat,1.5666666666666664
2017,Fernando,100695,Palmeiras,ata,-0.8
2017,Fernando Bob,42213,Ponte Preta,mei,0.8562500000000002
2017,Fernando Guerrero,87872,Chapecoense,mei,-1.5
2017,Fernando Miguel,71571,Vitória,gol,3.3272727272727276
2017,Fernando Prass,38140,Palmeiras,gol,3.852000000000001
2017,Filigrana,97502,Coritiba,ata,1.411111111111111
2017,Fillipe Soutto,70581,Vitória,mei,1.7600000000000002
2017,Flávio,91102,Vitória,mei,0.0
2017,Frazan,97528,Fluminense,zag,-1.0833333333333335
2017,Fred,38162,Atlético-MG,ata,3.815384615384616
2017,Fred,72490,Vitória,zag,2.609090909090909
2017,Fábio,37656,Cruzeiro,gol,3.9650000000000007
2017,Fábio Braga,78464,Ponte Preta,mei,-0.45000000000000007
2017,Fábio Santos,38229,Atlético-MG,lat,3.8766666666666665
2017,Gabriel,73515,Flamengo,ata,-0.45
2017,Gabriel,78605,Corinthians,mei,3.2793103448275867
2017,Gabriel,87393,Atlético-MG,zag,3.595652173913044
2017,Gabriel,100763,São Paulo,mei,1.0
2017,Gabriel Furtado,97322,Palmeiras,mei,-1.75
2017,Gabriel Félix,92057,Vasco,gol,0.5666666666666668
2017,Gabriel Xavier,85040,Vitória,mei,1.4999999999999998
2017,Gastón Fernández,69160,Grêmio,mei,1.9000000000000001
2017,Gatito Fernández,74061,Botafogo,gol,4.191666666666667
2017,Geferson,89976,Vitória,lat,1.3733333333333326
2017,Getterson,73340,Coritiba,ata,0.6166666666666667
2017,Geuvânio,73896,Flamengo,ata,1.30625
2017,Gilberto,61188,São Paulo,ata,1.5066666666666668
2017,Gilberto ,80313,Vasco,lat,3.656521739130435
2017,Gilson,52674,Botafogo,lat,2.4541666666666666
2017,Gilvan,82773,Atlético-GO,zag,2.433333333333333
2017,Giovanni,68979,Atlético-MG,gol,-1.3
2017,Giovanni Augusto,68938,Corinthians,mei,3.1
2017,Grafite,38230,Atlético-PR,ata,-0.2833333333333334
2017,Guilherme,50294,Atlético-PR,mei,4.283333333333334
2017,Guilherme,94207,Botafogo,ata,3.3296296296296286
2017,Guilherme Arana,87228,Corinthians,lat,3.93448275862069
2017,Guilherme Costa,74081,Vasco,mei,1.9000000000000001
2017,Gum,68887,Fluminense,zag,0.9999999999999998
2017,Gustavo,37840,Avaí,zag,-0.6
2017,Gustavo,86932,Bahia,ata,0.6
2017,Gustavo Blanco,91191,Atlético-MG,mei,0.8124999999999999
2017,Gustavo Ferrareis,89815,Bahia,mei,1.0454545454545452
2017,Gustavo Henrique,78248,Santos,zag,5.7
2017,Gustavo Scarpa,87999,Fluminense,mei,4.35
2017,Helton Leite,79973,Botafogo,gol,1.0
2017,Henrique,37694,Cruzeiro,mei,2.4375000000000004
2017,Henrique,50856,Fluminense,zag,3.0833333333333335
2017,Henrique,84893,Vasco,lat,3.1777777777777776
2017,Henrique Almeida,68773,Coritiba,ata,3.189655172413793
2017,Henrique Dourado,81905,Fluminense,ata,3.9259259259259256
2017,Hernane,72386,Bahia,ata,0.54
2017,Hernanes,38648,São Paulo,mei,7.74736842105263
2017,Hudson,50324,Cruzeiro,mei,4.083333333333333
2017,Hyoran,85931,Palmeiras,mei,2.3
2017,Iago,88417,Coritiba,ata,-0.09999999999999999
2017,Igor,88667,Sport,zag,0.0
2017,Igor,93551,Atlético-GO,mei,2.7840000000000003
2017,Igor Rabello,89493,Botafogo,zag,2.967857142857144
2017,Jadson,38315,Corinthians,mei,2.195833333333333
2017,Jadson,80129,Ponte Preta,mei,1.1176470588235297
2017,Jael,60859,Grêmio,ata,0.033333333333333326
2017,Jailson,72290,Palmeiras,gol,5.52
2017,Jailson,90290,Grêmio,mei,1.2705882352941178
2017,Jandrei,86508,Chapecoense,gol,1.6379310344827587
2017,Jean,62047,Palmeiras,lat,3.689473684210526
2017,Jean,89150,Vasco,mei,3.7482758620689656
2017,Jean,90933,Bahia,gol,4.632258064516129
2017,Jean Mota,78548,Santos,mei,3.6370370370370364
2017,Jean Patrick,88379,Ponte Preta,lat,3.383333333333333
2017,Jean Pineda,97532,Vitória,ata,-0.1
2017,Jean Pyerre,98832,Grêmio,mei,2.8000000000000003
2017,Jeferson,84917,Ponte Preta,lat,2.3304347826086955
2017,Jefferson,38109,Botafogo,gol,7.783333333333334
2017,Jefferson Nem,90455,Atlético-GO,ata,0.26666666666666666
2017,Jesiel,91156,Atlético-MG,zag,4.3
2017,Jhemerson,97863,Vitória,mei,0.5666666666666668
2017,Joel,82787,Avaí,ata,2.0434782608695654
2017,Joel Carli,93414,Botafogo,zag,1.8481481481481483
2017,John Kleber,100648,Ponte Preta,ata,0.0
2017,Jomar,73876,Vasco,zag,0.4
2017,Jonas,85586,Coritiba,mei,4.566666666666666
2017,Jonata,92622,Cruzeiro,ata,0.7999999999999999
2017,Jonatan Gomez,94857,São Paulo,mei,0.17499999999999996
2017,Jonathan,37662,Atlético-PR,lat,4.0440000000000005
2017,Jonathan,86713,Atlético-GO,lat,2.356521739130435
2017,Jordi,86776,Vasco,gol,-2.0
2017,Jorge Mendoza,73144,Ponte Preta,mei,1.4
2017,Jorginho,77544,Atlético-GO,mei,2.2781249999999997
2017,José Welison,86859,Vitória,mei,1.1428571428571428
2017,João Carlos,69010,Ponte Preta,gol,2.5
2017,João Lucas,86740,Ponte Preta,lat,3.428571428571428
2017,João Paulo,56102,Coritiba,mei,0.27499999999999997
2017,João Paulo,62997,Avaí,lat,2.1923076923076925
2017,João Paulo,72168,Botafogo,mei,3.326923076923076
2017,João Paulo,85425,Santos,gol,10.7
2017,João Paulo,91972,Bahia,ata,2.8749999999999996
2017,João Pedro ,89273,Chapecoense,lat,1.8714285714285714
2017,João Schmidt ,77777,São Paulo,mei,1.6
2017,Juan,36540,Flamengo,zag,4.023076923076923
2017,Juan,37705,Avaí,mei,1.4454545454545455
2017,Jucilei,63422,São Paulo,mei,3.4933333333333336
2017,Judivan ,89190,Cruzeiro,ata,4.866666666666666
2017,Judson,84691,Avaí,mei,2.1966666666666668
2017,Juninho,63119,Vitória,lat,2.3750000000000004
2017,Juninho,71937,Bahia,mei,3.6320000000000006
2017,Juninho,92182,Palmeiras,zag,2.7210526315789476
2017,Juninho,94445,Sport,ata,1.7
2017,Juninho Capixaba,94968,Bahia,lat,3.029411764705883
2017,Jô,38138,Corinthians,ata,4.343333333333335
2017,Júlio César,49673,Fluminense,gol,1.43125
2017,Júlio César ,83813,Chapecoense,ata,1.1800000000000002
2017,Júnior,87946,Vitória,ata,0.8400000000000001
2017,Júnior Brumado,99894,Bahia,ata,0.03333333333333329
2017,Júnior Dutra,68784,Avaí,ata,4.458620689655173
2017,Júnior Tavares,89343,São Paulo,lat,3.4900000000000007
2017,Júnior Viçosa,63177,Atlético-GO,ata,0.35
2017,Kadu,50427,Ponte Preta,zag,4.25
2017,Kaio,92574,Grêmio,mei,3.0499999999999994
2017,Kannemann,87342,Grêmio,zag,3.94
2017,Kanu,51792,Vitória,zag,3.2999999999999994
2017,Kayke,50402,Santos,ata,1.5272727272727273
2017,Kazim,91519,Corinthians,ata,0.34545454545454546
2017,Keirrison,50880,Coritiba,ata,1.0400000000000003
2017,Kelvin,71549,Vasco,ata,2.05
2017,Keno,86485,Palmeiras,ata,4.853571428571429
2017,Kieza,68930,Vitória,ata,2.0076923076923077
2017,Kleber,40179,Coritiba,ata,2.4076923076923076
2017,Klever,68884,Atlético-GO,gol,3.6125
2017,Leandrinho,89885,Botafogo,mei,3.016666666666667
2017,Leandro Damião,68953,Flamengo,ata,4.483333333333333
2017,Leandro Donizete,51318,Santos,mei,-0.5857142857142856
2017,Leandro Pereira,78968,Sport,ata,2.3
2017,Leandro Salino,51905,Vitória,lat,3.0399999999999996
2017,Leandro Silva,77529,Avaí,lat,4.19655172413793
2017,Lenis,93746,Sport,ata,2.776470588235294
2017,Lennon,73869,Cruzeiro,lat,-2.0
2017,Leonan,89693,Atlético-MG,lat,3.1666666666666665
2017,Leonardo,86973,Grêmio,lat,3.3888888888888893
2017,Leonardo Silva,68925,Atlético-MG,zag,2.919047619047619
2017,Leonardo Valencia,91508,Botafogo,mei,0.20769230769230768
2017,Lima,96340,Grêmio,mei,-0.3
2017,Lincoln,90303,Grêmio,mei,1.2000000000000002
2017,Lincoln,100065,Flamengo,ata,-1.2666666666666666
2017,Lins,53669,Ponte Preta,ata,-0.06250000000000004
2017,Lourency,94249,Chapecoense,ata,1.9444444444444449
2017,Lourenço,99032,Avaí,ata,1.0750000000000002
2017,Luan,63219,Atlético-MG,ata,1.8499999999999999
2017,Luan,72565,Avaí,mei,1.18
2017,Luan,80692,Palmeiras,zag,2.494736842105264
2017,Luan,86759,Grêmio,ata,6.305555555555556
2017,Luan Peres ,84847,Ponte Preta,zag,2.2357142857142858
2017,Luanzinho,99900,Avaí,mei,1.8888888888888884
2017,Lucas,50362,Fluminense,lat,1.261538461538461
2017,Lucas Barrios,69282,Grêmio,ata,2.0
2017,Lucas Campos,99903,Botafogo,ata,-0.3
2017,Lucas Crispim,88597,Santos,mei,0.39999999999999997
2017,Lucas Fernandes,90899,Atlético-PR,ata,1.8785714285714283
2017,Lucas Fernandes,90899,Fluminense,ata,0.7749999999999999
2017,Lucas Fernandes,94931,São Paulo,mei,2.1666666666666665
2017,Lucas Fonseca,80189,Bahia,zag,3.0391304347826096
2017,Lucas Formiga,99959,Ponte Preta,ata,-0.1
2017,Lucas Lima,80583,Santos,mei,2.321739130434782
2017,Lucas Marques,91973,Chapecoense,mei,3.385714285714285
2017,Lucas Mineiro,90634,Chapecoense,mei,0.9882352941176469
2017,Lucas Otávio ,84896,Avaí,mei,1.1
2017,Lucas Paquetá,94930,Flamengo,mei,3.2470588235294118
2017,Lucas Poletto,100132,Grêmio,ata,2.1333333333333333
2017,Lucas Pratto,73649,São Paulo,ata,3.265625
2017,Lucas Rocha,94119,Vasco,zag,3.95
2017,Lucas Romero,84558,Cruzeiro,mei,3.475
2017,Lucas Silva,79701,Cruzeiro,mei,1.2333333333333334
2017,Lucas Veríssimo,93368,Santos,zag,3.79
2017,Lucca,61149,Ponte Preta,ata,5.134374999999999
2017,Lucho González,71479,Atlético-PR,mei,1.3359999999999999
2017,Lucão,84554,São Paulo,zag,3.3833333333333333
2017,Lugano,38062,São Paulo,zag,-0.3166666666666667
2017,Luis Ali,99892,Ponte Preta,ata,1.7
2017,Luis Caicedo,87833,Cruzeiro,zag,1.6499999999999997
2017,Luis Fabiano,37919,Vasco,ata,4.111111111111111
2017,Luis Ricardo,55348,Botafogo,lat,3.25
2017,Luiz Antonio ,74060,Chapecoense,mei,1.6800000000000004
2017,Luiz Araújo,82627,São Paulo,ata,6.1
2017,Luiz Felipe,79035,Santos,zag,1.75
2017,Luiz Fernando ,90366,Fluminense,mei,1.1
2017,Luiz Fernando ,90715,Atlético-GO,mei,3.066666666666667
2017,Luiz Otávio ,86863,Chapecoense,zag,1.8
2017,Luizão,86724,Coritiba,zag,-0.5142857142857141
2017,Luquinhas,95263,Fluminense,mei,1.2
2017,Léo,50459,Cruzeiro,zag,2.8565217391304345
2017,Léo,69177,Coritiba,lat,2.7086956521739123
2017,Léo,85626,Fluminense,lat,0.8555555555555556
2017,Léo,87008,Grêmio,gol,1.5666666666666667
2017,Léo Artur,82644,Ponte Preta,mei,0.8150000000000002
2017,Léo Cittadini,70986,Santos,mei,1.6166666666666665
2017,Léo Duarte,94214,Flamengo,zag,3.4000000000000004
2017,Léo Gamalho,53865,Ponte Preta,ata,2.308333333333333
2017,Léo Moura,37701,Grêmio,lat,3.5916666666666663
2017,Léo Natel,98952,São Paulo,ata,0.5
2017,Léo Principe,94765,Corinthians,lat,0.9999999999999998
2017,Machado,96089,Grêmio,mei,1.78
2017,Madson,78077,Vasco,lat,2.9789473684210526
2017,Magrão,41218,Sport,gol,2.743478260869566
2017,Maicon,38196,Grêmio,mei,1.4124999999999999
2017,Maicon,38748,Avaí,lat,4.133333333333334
2017,Maicon,71227,São Paulo,zag,3.833333333333334
2017,Maicosuel,37851,São Paulo,mei,3.3375
2017,Maikon Leite,62069,Bahia,ata,1.35
2017,Mancuello,71066,Flamengo,mei,3.828571428571429
2017,Manga Escobar,71704,Vasco,ata,1.921428571428571
2017,Manoel,69014,Cruzeiro,zag,3.05
2017,Mantuan,97315,Corinthians,mei,-0.5
2017,Maranhão,73513,Fluminense,ata,-0.55
2017,Maranhão,73513,Ponte Preta,ata,0.675
2017,Marcelo,95638,Botafogo,zag,3.909090909090909
2017,Marcelo Grohe,37770,Grêmio,gol,3.9583333333333335
2017,Marcelo Oliveira,50328,Grêmio,lat,1.5727272727272725
2017,Marciel,91714,Corinthians,mei,4.0
2017,Marcinho,95332,São Paulo,ata,0.8789473684210528
2017,Marcio,97538,Coritiba,zag,2.1105263157894742
2017,Marcos,78495,Atlético-GO,gol,6.322222222222222
2017,Marcos Calazans,97452,Fluminense,ata,3.872727272727273
2017,Marcos Guilherme ,83266,São Paulo,mei,2.8772727272727283
2017,Marcos Junior,80188,Fluminense,ata,2.126315789473684
2017,Marcos Rocha,63013,Atlético-MG,lat,6.3578947368421055
2017,Marcos Vinícius,73721,Botafogo,mei,3.004545454545455
2017,Marcão,87267,Atlético-PR,zag,1.7
2017,Marcão Silva,78856,Atlético-GO,mei,3.0789473684210527
2017,Marllon,70666,Ponte Preta,zag,3.561538461538462
2017,Marlon,91706,Fluminense,lat,2.6714285714285717
2017,Marlon Freitas,93790,Fluminense,mei,1.6375
2017,Marlone,80944,Atlético-MG,mei,0.9727272727272726
2017,Marquinho,50407,Fluminense,mei,-0.4
2017,Marquinho,98765,Atlético-MG,mei,-0.8
2017,Marquinhos,38150,Avaí,mei,1.4263157894736842
2017,Marquinhos,60788,Sport,ata,1.4666666666666666
2017,Marquinhos Gabriel,68954,Corinthians,mei,2.4318181818181817
2017,Martín Silva,69249,Vasco,gol,3.5576923076923075
2017,Mascarenhas,99721,Fluminense,lat,4.1000000000000005
2017,Mateus Norton,94336,Fluminense,mei,0.9199999999999999
2017,Mateus Vital,93108,Vasco,mei,2.8592592592592587
2017,Matheus Alessandro,97527,Fluminense,ata,2.26875
2017,Matheus Anjos,97879,Atlético-PR,mei,-0.21666666666666665
2017,Matheus Fernandes,94067,Botafogo,mei,3.5727272727272723
2017,Matheus Galdezani,82634,Coritiba,mei,1.6607142857142854
2017,Matheus Jesus,95335,Santos,mei,1.1799999999999997
2017,Matheus Mancini,80124,Atlético-MG,zag,0.1333333333333333
2017,Matheus Oliveira,96328,Santos,mei,-1.4
2017,Matheus Reis,87486,Bahia,lat,2.2944444444444443
2017,Matheus Ribeiro,82943,Santos,lat,4.5
2017,Matheus Rossetto,86766,Atlético-PR,mei,1.1041666666666667
2017,Matheus Sales,89285,Bahia,mei,1.2384615384615383
2017,Matheus Savio,91264,Flamengo,mei,2.2249999999999996
2017,Matheuzinho,100742,Grêmio,mei,2.2
2017,Mauricio Kozlinski,72595,Avaí,gol,3.7249999999999996
2017,Maurinho,82625,Avaí,ata,3.5545454545454547
2017,Maycon,94154,Corinthians,mei,2.0593749999999997
2017,Mayke,81150,Palmeiras,lat,3.6923076923076925
2017,Mena,77967,Sport,lat,4.273913043478261
2017,Mendoza,90031,Bahia,ata,5.08
2017,Messidoro,95562,Cruzeiro,mei,-0.4666666666666666
2017,Michel ,71920,Grêmio,mei,5.131578947368422
2017,Michel Bastos,37607,Palmeiras,mei,2.3
2017,Miller Bolaños,78371,Grêmio,ata,-0.30000000000000004
2017,Moisés,63158,Palmeiras,mei,4.944444444444446
2017,Moisés,82567,Chapecoense,mei,1.4000000000000001
2017,Moisés,90444,Corinthians,lat,3.5666666666666664
2017,Moisés Ribeiro,78991,Chapecoense,mei,1.481818181818182
2017,Montillo,69095,Botafogo,mei,0.45999999999999996
2017,Murilo,97653,Cruzeiro,zag,2.6608695652173906
2017,Muriqui,38225,Vasco,ata,0.45
2017,Márcio Araújo,38311,Flamengo,mei,2.752000000000001
2017,Nadson,80140,Chapecoense,mei,1.575
2017,Naldo,78897,Ponte Preta,mei,2.045454545454546
2017,Nathan,89156,Chapecoense,zag,-0.3
2017,Negueba,70929,Ponte Preta,ata,0.6000000000000001
2017,Neilton,83772,Vitória,ata,3.876666666666667
2017,Nenén,79892,Chapecoense,mei,1.5833333333333333
2017,Nenê,38913,Vasco,mei,3.573333333333333
2017,Neris,83786,Sport,zag,-0.8
2017,Neto Berola,68807,Coritiba,ata,1.4909090909090907
2017,Nicolas,95127,Atlético-PR,lat,0.5833333333333334
2017,Nicolas Careca,89341,Grêmio,ata,-1.05
2017,Nikão,69705,Atlético-PR,mei,1.7279999999999998
2017,Nilmar,37653,Santos,ata,-0.55
2017,Niltinho,84703,Atlético-GO,ata,1.5842105263157893
2017,Niltinho,84703,Chapecoense,ata,-0.4
2017,Nino Paraíba,68808,Ponte Preta,lat,4.3999999999999995
2017,Nogueira,91815,Fluminense,zag,1.5857142857142856
2017,Nonoca,97856,Cruzeiro,mei,2.3000000000000003
2017,Orejuela,87874,Fluminense,mei,0.7176470588235295
2017,Orinho,95542,Santos,lat,5.25
2017,Osman,81898,Chapecoense,ata,1.8199999999999996
2017,Osvaldo,42222,Sport,ata,2.0375
2017,Oswaldo Henríquez,81241,Sport,zag,3.2952380952380955
2017,Otero,83004,Atlético-MG,mei,5.532
2017,Otávio ,82463,Atlético-PR,mei,4.1899999999999995
2017,Pablo,69138,Atlético-PR,ata,-0.505263157894737
2017,Pablo,69165,Corinthians,zag,4.577272727272728
2017,Pablo Diogo,70987,Atlético-MG,ata,-0.6
2017,Pachu,97352,Botafogo,ata,0.7
2017,Paolo Guerrero,75295,Flamengo,ata,4.394444444444446
2017,Pará,62086,Flamengo,lat,3.071999999999999
2017,Patric,60969,Vitória,lat,2.703125
2017,Patrick,83433,Sport,mei,4.783870967741936
2017,Patrick,99918,Grêmio,mei,1.190909090909091
2017,Paulinho,69016,Atlético-GO,mei,4.085
2017,Paulinho,78578,Vitória,ata,-0.5399999999999998
2017,Paulinho,99818,Vasco,ata,4.288888888888889
2017,Paulo André,37604,Atlético-PR,zag,1.7111111111111112
2017,Paulo Roberto,69047,Corinthians,mei,1.8833333333333335
2017,Paulo Victor,68873,Grêmio,gol,4.444444444444445
2017,Paulo Vitor,99588,Vasco,ata,1.4727272727272727
2017,Paulão,63172,Vasco,zag,2.1136363636363633
2017,Pavez,90959,Atlético-PR,mei,2.457894736842105
2017,Pedrinho,98706,Corinthians,ata,0.6818181818181818
2017,Pedro,94583,Fluminense,ata,2.4
2017,Pedro,95550,Atlético-GO,ata,0.0
2017,Pedro Castro,78840,Avaí,mei,2.7677419354838704
2017,Pedro Geromel,80853,Grêmio,zag,6.505555555555555
2017,Pedro Henrique,87225,Corinthians,zag,4.723529411764706
2017,Pedro Rocha,90302,Grêmio,ata,5.008333333333333
2017,Penilla,99883,Chapecoense,ata,1.29
2017,Pepê,91201,Grêmio,ata,5.833333333333333
2017,Perotti,94286,Chapecoense,ata,0.9
2017,Petros,78891,São Paulo,mei,4.7814814814814826
2017,Peu,93739,Fluminense,ata,1.05
2017,Pierre,38440,Fluminense,mei,0.0
2017,Rafael,68928,Cruzeiro,gol,3.34
2017,Rafael Carioca,60784,Atlético-MG,mei,2.314285714285714
2017,Rafael Galhardo,68821,Cruzeiro,lat,0.5
2017,Rafael Longuine,90566,Coritiba,mei,0.15000000000000002
2017,Rafael Longuine,90566,Santos,mei,0.06666666666666665
2017,Rafael Marques,37623,Vasco,zag,1.1166666666666667
2017,Rafael Marques,38957,Cruzeiro,ata,1.0333333333333332
2017,Rafael Moura,37655,Atlético-MG,ata,1.3699999999999997
2017,Rafael Sobis,37798,Cruzeiro,ata,1.8761904761904769
